CEP;CHAVE;UF;TIPO;TITULO;PREPOSICAO;NOME;BAIRRO1;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
1214100;01000;SP;AV;DUQUE;;DE CAXIAS;CAMPOS ELISEOS;;0;0;0;99999999;0;240
1215000;01000;SP;AL;;;GLETE;CAMPOS ELISEOS;;0;0;608;607;0;34
1215001;01000;SP;AL;;;GLETE;CAMPOS ELISEOS;;610;609;99999999;99999999;0;34
1215010;01000;SP;R;;;HELVETIA;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1215020;01000;SP;LARGO;;;CORACAO DE JESUS;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1216000;01000;SP;AL;;;NOTHMANN;CAMPOS ELISEOS;;0;0;732;731;0;34
1216001;01000;SP;AL;;;NOTHMANN;CAMPOS ELISEOS;;734;733;99999999;99999999;0;34
1216010;01000;SP;AL;BARAO;;DE PIRACICABA;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1217000;01000;SP;AL;;;DINO BUENO;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1217010;01000;SP;AL;;;RIBEIRO DA SILVA;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1217020;01000;SP;R;;;ADOLFO GORDO;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1218000;01000;SP;AL;;;CLEVELAND;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1218010;01000;SP;AL;;;EDUARDO PRADO;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1218020;01000;SP;PC;;;JULIO PRESTES;CAMPOS ELISEOS;;0;0;99999999;99999999;0;17
1218900;01000;SP;AL;;;CLEVELAND;CAMPOS ELISEOS;;444;444;444;444;6;34
1218902;01000;SP;PC;;;JULIO PRESTES;CAMPOS ELISEOS;;29;29;29;29;6;34
1219000;01000;SP;R;;DO;AROUCHE;REPUBLICA;;0;0;99999999;0;0;15
1219001;01000;SP;R;;DO;AROUCHE;REPUBLICA;;0;0;0;99999999;0;240
1219010;01000;SP;LARGO;;DO;AROUCHE;REPUBLICA;;0;0;99999999;0;0;15
1219011;01000;SP;LARGO;;DO;AROUCHE;REPUBLICA;;0;0;0;99999999;0;240
1219900;01000;SP;R;;DO;AROUCHE;REPUBLICA;;23;23;23;23;6;34
1219901;01000;SP;R;;DO;AROUCHE;REPUBLICA;;157;157;157;157;6;34
1219902;01000;SP;LARGO;;DO;AROUCHE;REPUBLICA;;24;24;24;24;6;34
1219903;01000;SP;LARGO;;DO;AROUCHE;REPUBLICA;;150;150;150;150;6;34
1219904;01000;SP;LARGO;;DO;AROUCHE;REPUBLICA;;290;290;290;290;6;34
1219905;01000;SP;LARGO;;DO;AROUCHE;REPUBLICA;;337;337;337;337;6;34
1220000;01000;SP;R;;;BENTO FREITAS;REPUBLICA;;0;0;99999999;99999999;0;17
1220010;01000;SP;R;;;REGO FREITAS;REPUBLICA;;0;0;99999999;99999999;0;17
1220020;01000;SP;R;;;ARAUJO;REPUBLICA;;0;0;99999999;99999999;0;17
1220030;01000;SP;R;;;EPITACIO PESSOA;REPUBLICA;;0;0;99999999;99999999;0;17
1220040;01000;SP;R;;;TEODORO BAIMA;REPUBLICA;;0;0;99999999;99999999;0;17
1220900;01000;SP;R;;;ARAUJO;REPUBLICA;;70;70;70;70;6;34
1220901;01000;SP;R;;;TEODORO BAIMA;REPUBLICA;;100;100;100;100;6;34
1220902;01000;SP;R;;;ARAUJO;REPUBLICA;;165;165;165;165;6;34
1220903;01000;SP;R;;;ARAUJO;REPUBLICA;;216;216;216;216;6;34
1220904;01000;SP;R;;;ARAUJO;REPUBLICA;;224;224;224;224;6;34
1220905;01000;SP;R;;;BENTO FREITAS;REPUBLICA;;178;178;178;178;6;34
1220907;01000;SP;R;;;REGO FREITAS;REPUBLICA;;192;192;192;192;6;34
1220908;01000;SP;R;;;REGO FREITAS;REPUBLICA;;354;354;354;354;6;34
1221000;01000;SP;R;;;AMARAL GURGEL;VILA BUARQUE;;0;0;99999999;0;0;15
1221001;01000;SP;R;;;AMARAL GURGEL;VILA BUARQUE;;0;0;0;99999999;0;240
1221010;01000;SP;R;SANTA;;ISABEL;VILA BUARQUE;;0;0;99999999;99999999;0;17
1221020;01000;SP;R;DR;;CESARIO MOTA JR;VILA BUARQUE;;0;0;99999999;99999999;0;17
1221030;01000;SP;R;;;CUNHA HORTA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1221040;01000;SP;R;;;MARIA BORBA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1221900;01000;SP;R;DR;;CESARIO MOTA JR;SANTA CECILIA;;112;112;112;112;6;34
1221901;01000;SP;R;;;AMARAL GURGEL;VILA BUARQUE;;593;593;593;593;6;34
1221902;01000;SP;R;SANTA;;ISABEL;VILA BUARQUE;;160;160;160;160;6;34
1221903;01000;SP;R;SANTA;;ISABEL;VILA BUARQUE;;181;181;181;181;6;34
1221906;01000;SP;R;DR;;CESARIO MOTA JR;VILA BUARQUE;;61;61;61;61;6;34
1222000;01000;SP;R;MAJOR;;SERTORIO;VILA BUARQUE;;0;0;99999999;0;0;15
1222001;01000;SP;R;MAJOR;;SERTORIO;VILA BUARQUE;;0;0;0;99999999;0;240
1222010;01000;SP;R;;;MARIA ANTONIA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1222020;01000;SP;R;DR;;VILA NOVA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1222901;01000;SP;R;MAJOR;;SERTORIO;VILA BUARQUE;;212;212;212;212;6;34
1222902;01000;SP;R;MAJOR;;SERTORIO;VILA BUARQUE;;671;671;671;671;6;34
1222903;01000;SP;R;DR;;VILA NOVA;VILA BUARQUE;;228;228;228;228;6;34
1222904;01000;SP;R;MAJOR;;SERTORIO;VILA BUARQUE;;128;128;128;128;6;34
1223000;01000;SP;R;MARQUES;;DE ITU;VILA BUARQUE;;0;0;99999999;0;0;15
1223001;01000;SP;R;MARQUES;;DE ITU;VILA BUARQUE;;0;0;0;99999999;0;240
1223010;01000;SP;R;GAL;;JARDIM;VILA BUARQUE;;0;0;99999999;0;0;15
1223011;01000;SP;R;GAL;;JARDIM;VILA BUARQUE;;0;0;0;99999999;0;240
1223020;01000;SP;PC;;;ROTARY;VILA BUARQUE;;0;0;99999999;99999999;0;17
1223900;01000;SP;R;MARQUES;;DE ITU;VILA BUARQUE;;88;88;88;88;6;34
1223901;01000;SP;R;MARQUES;;DE ITU;VILA BUARQUE;;836;836;836;836;6;34
1223902;01000;SP;R;GAL;;JARDIM;VILA BUARQUE;;60;60;60;60;6;34
1223903;01000;SP;R;MARQUES;;DE ITU;VILA BUARQUE;;70;70;70;70;6;34
1223904;01000;SP;R;GAL;;JARDIM;VILA BUARQUE;;633;633;633;633;6;34
1223905;01000;SP;R;MARQUES;;DE ITU;VILA BUARQUE;;58;58;58;58;6;34
1223906;01000;SP;R;GAL;;JARDIM;VILA BUARQUE;;36;36;36;36;6;34
1223907;01000;SP;R;GAL;;JARDIM;VILA BUARQUE;;482;482;482;482;6;34
1224000;01000;SP;R;;;JAGUARIBE;VILA BUARQUE;;0;0;99999999;0;0;15
1224001;01000;SP;R;;;JAGUARIBE;VILA BUARQUE;;0;0;0;99999999;0;240
1224010;01000;SP;R;;;MARTINICO PRADO;VILA BUARQUE;;0;0;99999999;99999999;0;17
1224020;01000;SP;R;;;AURELIANO COUTINHO;VILA BUARQUE;;0;0;99999999;99999999;0;17
1224030;01000;SP;R;;;FORTUNATO;VILA BUARQUE;;0;0;99999999;99999999;0;17
1224040;01000;SP;R;;;CANUTO DO VAL;VILA BUARQUE;;0;0;99999999;99999999;0;17
1224050;01000;SP;R;;;JESUINO PASCOAL;VILA BUARQUE;;0;0;99999999;99999999;0;17
1224900;01000;SP;R;;;MARTINICO PRADO;VILA BUARQUE;;90;90;90;90;6;34
1225000;01000;SP;R;;;FREDERICO ABRANCHES;VILA BUARQUE;;0;0;99999999;0;0;15
1225001;01000;SP;R;;;FREDERICO ABRANCHES;VILA BUARQUE;;0;0;0;99999999;0;240
1225010;01000;SP;LARGO;SANTA;;CECILIA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225020;01000;SP;R;;;SEBASTIAO PEREIRA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225030;01000;SP;R;DR;;FREDERICO STEIDEL;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225040;01000;SP;R;BARAO;;DE JOATINGA;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225050;01000;SP;TV;;DOS;DESENHISTAS;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225060;01000;SP;VILA;;;ADELAIDE;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225070;01000;SP;PC;;;ALFREDO PAULINO;VILA BUARQUE;;0;0;99999999;99999999;0;17
1225900;01000;SP;R;;;FREDERICO ABRANCHES;VILA BUARQUE;;225;225;225;225;6;34
1226000;01000;SP;R;;;MARTIM FRANCISCO;VILA BUARQUE;;0;0;99999999;0;0;15
1226001;01000;SP;R;;;MARTIM FRANCISCO;SANTA CECILIA;;0;0;0;99999999;0;240
1226010;01000;SP;R;;DAS;PALMEIRAS;VILA BUARQUE;;0;0;99999999;99999999;0;17
1226020;01000;SP;R;IMACULADA;;CONCEICAO;VILA BUARQUE;;0;0;99999999;99999999;0;17
1226030;01000;SP;R;BARAO;;DE TATUI;VILA BUARQUE;;0;0;99999999;99999999;0;17
1226900;01000;SP;R;;DAS;PALMEIRAS;VILA BUARQUE;;381;381;381;381;6;34
1227000;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;0;0;0;955;0;32
1227100;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;0;957;0;1709;0;32
1227200;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;0;1711;0;99999999;0;32
1227900;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;501;501;501;501;6;34
1227901;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;903;903;903;903;6;34
1227903;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2223;2223;2223;2223;6;34
1227904;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2229;2229;2229;2229;6;34
1227905;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2355;2355;2355;2355;6;34
1227906;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2389;2389;2389;2389;6;34
1227907;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2395;2395;2395;2395;6;34
1227909;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2601;2601;2601;2601;6;34
1228000;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;0;0;980;0;0;2
1228100;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;982;0;1696;0;0;2
1228200;01000;SP;AV;;;ANGELICA;CONSOLACAO;;1698;0;99999999;0;0;2
1228900;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;916;916;916;916;6;34
1228901;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;1106;1106;1106;1106;6;34
1228902;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;1814;1814;1814;1814;6;34
1228903;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2100;2100;2100;2100;6;34
1228904;01000;SP;AV;;;ANGELICA;CONSOLACAO;;2318;2318;2318;2318;6;34
1228905;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2582;2582;2582;2582;6;34
1228906;01000;SP;AV;;;ANGELICA;SANTA CECILIA;;2632;2632;2632;2632;6;34
1229000;01000;SP;R;DR;;VEIGA FILHO;SANTA CECILIA;;0;0;99999999;0;0;15
1229001;01000;SP;R;DR;;VEIGA FILHO;SANTA CECILIA;;0;0;0;99999999;0;240
1229010;01000;SP;R;SAO;;VICENTE DE PAULA;SANTA CECILIA;;0;0;99999999;99999999;0;17
1229901;01000;SP;R;DR;;VEIGA FILHO;SANTA CECILIA;;340;340;340;340;6;34
1229902;01000;SP;R;DR;;VEIGA FILHO;SANTA CECILIA;;351;351;351;351;6;34
1229903;01000;SP;R;SAO;;VICENTE DE PAULA;SANTA CECILIA;;329;329;329;329;6;34
1229904;01000;SP;R;SAO;;VICENTE DE PAULA;SANTA CECILIA;;501;501;501;501;6;34
1229905;01000;SP;R;SAO;;VICENTE DE PAULA;SANTA CECILIA;;526;526;526;526;6;34
1230000;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;0;0;99999999;0;0;15
1230001;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;0;0;0;99999999;0;240
1230010;01000;SP;R;DR;;BRASILIO MACHADO;SANTA CECILIA;;0;0;99999999;99999999;0;17
1230020;01000;SP;R;;;ROSA E SILVA;SANTA CECILIA;;0;0;99999999;99999999;0;17
1230030;01000;SP;R;;;AZEVEDO MARQUES;SANTA CECILIA;;0;0;99999999;99999999;0;17
1230040;01000;SP;R;;;ROQUE FRIGUGLIETTI;SANTA CECILIA;;0;0;99999999;99999999;0;17
1230900;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;107;107;107;107;6;34
1230901;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;574;574;574;574;6;34
1230902;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;634;634;634;634;6;34
1230903;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;818;818;818;818;6;34
1230904;01000;SP;R;DR;;ALBUQUERQUE LINS;SANTA CECILIA;;992;992;992;992;6;34
1230905;01000;SP;R;DR;;BRASILIO MACHADO;SANTA CECILIA;;60;60;60;60;6;34
1230906;01000;SP;R;DR;;BRASILIO MACHADO;SANTA CECILIA;;203;203;203;203;6;34
1230907;01000;SP;R;;;ROSA E SILVA;SANTA CECILIA;;163;163;163;163;6;34
1230908;01000;SP;R;;;ROSA E SILVA;SANTA CECILIA;;211;211;211;211;6;34
1230909;01000;SP;R;;;ROSA E SILVA;SANTA CECILIA;;60;60;60;60;6;34
1231000;01000;SP;R;BARONESA;;DE ITU;SANTA CECILIA;;0;0;99999999;0;0;15
1231001;01000;SP;R;BARONESA;;DE ITU;SANTA CECILIA;;0;0;0;99999999;0;240
1231010;01000;SP;R;;;GABRIEL DOS SANTOS;SANTA CECILIA;;0;0;99999999;0;0;15
1231011;01000;SP;R;;;GABRIEL DOS SANTOS;SANTA CECILIA;;0;0;0;99999999;0;240
1231020;01000;SP;R;;;EMILIO DE MENEZES;SANTA CECILIA;;0;0;99999999;99999999;0;17
1231901;01000;SP;R;;;GABRIEL DOS SANTOS;SANTA CECILIA;;124;124;124;124;6;34
1231902;01000;SP;R;;;GABRIEL DOS SANTOS;SANTA CECILIA;;168;168;168;168;6;34
1231904;01000;SP;R;BARONESA;;DE ITU;SANTA CECILIA;;821;821;821;821;6;34
1231905;01000;SP;R;BARONESA;;DE ITU;SANTA CECILIA;;845;845;845;845;6;34
1232000;01000;SP;AL;;;BARROS;SANTA CECILIA;;0;0;99999999;0;0;15
1232001;01000;SP;AL;;;BARROS;SANTA CECILIA;;0;0;0;99999999;0;240
1232010;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;652;0;99999999;0;0;2
1232011;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;0;651;0;99999999;0;32
1232020;01000;SP;R;DR;;JOSE MANOEL;SANTA CECILIA;;0;0;99999999;99999999;0;17
1232030;01000;SP;R;;;GOITACAZ;SANTA CECILIA;;0;0;99999999;99999999;0;17
1232904;01000;SP;AL;;;BARROS;SANTA CECILIA;;399;399;399;399;6;34
1232906;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;1080;1080;1080;1080;6;34
1232907;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;1208;1208;1208;1208;6;34
1232908;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;1086;1086;1086;1086;6;34
1232909;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;1353;1353;1353;1353;6;34
1232910;01000;SP;R;CONSELHEIRO;;BROTERO;SANTA CECILIA;;1486;1486;1486;1486;6;34
1233000;01000;SP;R;;;TUPI;SANTA CECILIA;;0;0;99999999;0;0;15
1233001;01000;SP;R;;;TUPI;SANTA CECILIA;;0;0;0;99999999;0;240
1233010;01000;SP;R;;;MANGABEIRAS;SANTA CECILIA;;0;0;99999999;99999999;0;17
1233020;01000;SP;R;ENG;;EDGAR EGIDIO DE SOUSA;SANTA CECILIA;;0;0;99999999;99999999;0;17
1233030;01000;SP;R;SEN;;PADUA SALLES;SANTA CECILIA;;0;0;99999999;99999999;0;17
1233050;01000;SP;R;;;ITAGUABA;SANTA CECILIA;;0;0;99999999;99999999;0;17
1233060;01000;SP;R;;;FRANCISCO ESTACIO FORTES;SANTA CECILIA;;0;0;99999999;99999999;0;17
1233070;01000;SP;PC;;;ESTHER MESQUITA;SANTA CECILIA;;0;0;99999999;99999999;0;17
1233902;01000;SP;R;;;TUPI;SANTA CECILIA;;330;330;330;330;6;34
1233903;01000;SP;R;;;TUPI;SANTA CECILIA;;404;404;404;404;6;34
1233904;01000;SP;R;;;TUPI;SANTA CECILIA;;507;507;507;507;6;34
1233906;01000;SP;R;;;TUPI;SANTA CECILIA;;522;522;522;522;6;34
1233907;01000;SP;R;;;TUPI;SANTA CECILIA;;535;535;535;535;6;34
1234000;01000;SP;AV;;;PACAEMBU;PACAEMBU;;502;0;99999999;0;0;2
1234001;01000;SP;AV;;;PACAEMBU;PACAEMBU;;0;501;0;99999999;0;32
1234010;01000;SP;PC;;;CHARLES MILLER;PACAEMBU;;0;0;99999999;99999999;0;17
1234020;01000;SP;R;;;ITABAQUARA;PACAEMBU;;0;0;99999999;99999999;0;17
1234030;01000;SP;R;;;ITAMARATI;PACAEMBU;;0;0;99999999;99999999;0;17
1234040;01000;SP;R;;;ITASSUCE;PACAEMBU;;0;0;99999999;99999999;0;17
1234050;01000;SP;PC;;;GRACA ARANHA;PACAEMBU;;0;0;99999999;99999999;0;17
1234060;01000;SP;PC;;DO;ESTADIO;PACAEMBU;;0;0;99999999;99999999;0;17
1234070;01000;SP;PC;;;ORIOVALDO DE CAMPOS MELLO;PACAEMBU;;0;0;99999999;99999999;0;17
1234900;01000;SP;PC;;;CHARLES MILLER;PACAEMBU;;0;0;0;0;6;35
1234903;01000;SP;AV;;;PACAEMBU;PACAEMBU;;746;746;746;746;6;34
1234905;01000;SP;AV;;;PACAEMBU;PACAEMBU;;904;904;904;904;6;34
1234911;01000;SP;AV;;;PACAEMBU;PACAEMBU;;1702;1702;1702;1702;6;34
1234912;01000;SP;AV;;;PACAEMBU;PACAEMBU;;1738;1738;1738;1738;6;34
1234914;01000;SP;AV;;;PACAEMBU;PACAEMBU;;1839;1839;1839;1839;6;34
1234916;01000;SP;AV;;;PACAEMBU;PACAEMBU;;1962;1962;1962;1962;6;34
1235000;01000;SP;R;;;TRAIPU;PACAEMBU;;0;0;99999999;99999999;0;17
1235010;01000;SP;R;;;ATIBAIA;PACAEMBU;;0;0;99999999;99999999;0;17
1235020;01000;SP;R;CONSELHEIRO;;FERNANDES TORRES;PACAEMBU;;0;0;99999999;99999999;0;17
1235030;01000;SP;R;DR;;ABREU SODRE;PACAEMBU;;0;0;99999999;99999999;0;17
1235900;01000;SP;R;;;ATIBAIA;PACAEMBU;;282;282;282;282;6;34
1236000;01000;SP;R;DR;;MANOEL MARIA TOURINHO;PACAEMBU;;0;0;99999999;99999999;0;17
1236010;01000;SP;R;;;GUSTAVO TEIXEIRA;PACAEMBU;;0;0;99999999;99999999;0;17
1236020;01000;SP;R;;;BRAGANCA;PACAEMBU;;0;0;99999999;99999999;0;17
1236030;01000;SP;AV;;;ARNOLFO AZEVEDO;PACAEMBU;;0;0;99999999;99999999;0;17
1236040;01000;SP;R;;;CAMARGO ARANHA;PACAEMBU;;0;0;99999999;99999999;0;17
1236050;01000;SP;PC;;;WENDELL WILKIE;PACAEMBU;;0;0;99999999;99999999;0;17
1236060;01000;SP;PC;;;JOAO ALVES VERISSIMO;PACAEMBU;;0;0;99999999;99999999;0;17
1236070;01000;SP;PC;;;GOLDA MEIR;PACAEMBU;;0;0;99999999;99999999;0;17
1236901;01000;SP;AV;;;ARNOLFO AZEVEDO;PACAEMBU;;75;75;75;75;6;34
1237000;01000;SP;R;;;HEITOR DE MORAIS;PACAEMBU;;0;0;99999999;99999999;0;17
1237010;01000;SP;R;;;JOSE DE FREITAS GUIMARAES;PACAEMBU;;0;0;99999999;99999999;0;17
1237020;01000;SP;R;LIVREIRO;;SARAIVA;PACAEMBU;;0;0;99999999;99999999;0;17
1237030;01000;SP;R;;;OLIMPIO CATAO;PACAEMBU;;0;0;99999999;99999999;0;17
1237040;01000;SP;R;BRIGADEIRO;;MELO;PACAEMBU;;0;0;99999999;99999999;0;17
1237050;01000;SP;PC;;;SILVIO DE ALMEIDA;PACAEMBU;;0;0;99999999;99999999;0;17
1238000;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;0;0;99999999;0;0;15
1238001;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;0;0;0;99999999;0;240
1238010;01000;SP;R;DONA;;VERIDIANA;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1238900;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;111;111;111;111;6;34
1238901;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;148;148;148;148;6;34
1238902;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;240;240;240;240;6;34
1238904;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;318;318;318;318;6;34
1238905;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;436;436;436;436;6;34
1238909;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;938;938;938;938;6;34
1238910;01000;SP;AV;;;HIGIENOPOLIS;HIGIENOPOLIS;;996;996;996;996;6;34
1239000;01000;SP;R;;;ITAMBE;HIGIENOPOLIS;;0;0;99999999;0;0;15
1239001;01000;SP;R;;;ITAMBE;HIGIENOPOLIS;;0;0;0;99999999;0;240
1239010;01000;SP;R;;;SABARA;HIGIENOPOLIS;;0;0;99999999;0;0;15
1239011;01000;SP;R;;;SABARA;HIGIENOPOLIS;;0;0;0;99999999;0;240
1239020;01000;SP;R;;;ITACOLOMI;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1239030;01000;SP;R;CEL;;JOSE EUSEBIO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1239040;01000;SP;R;;;MATO GROSSO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1239050;01000;SP;TV;DONA;;PAULA;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1239060;01000;SP;JARDIM;DEPUTADO;;JOSE ARMANDO AFFONSECA;CONSOLACAO;;0;0;99999999;99999999;0;17
1239070;01000;SP;PC;;;VITOR DEL MAZO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1239900;01000;SP;R;;;ITACOLOMI;HIGIENOPOLIS;;333;333;333;333;6;34
1239901;01000;SP;R;;;ITACOLOMI;HIGIENOPOLIS;;601;601;601;601;6;34
1239903;01000;SP;R;;;ITAMBE;HIGIENOPOLIS;;96;96;96;96;6;34
1239904;01000;SP;R;;;ITAMBE;HIGIENOPOLIS;;186;186;186;186;6;34
1239905;01000;SP;R;;;ITAMBE;HIGIENOPOLIS;;289;289;289;289;6;34
1239906;01000;SP;R;;;ITAMBE;HIGIENOPOLIS;;367;367;367;367;6;34
1239907;01000;SP;R;;;SABARA;HIGIENOPOLIS;;315;315;315;315;6;34
1239908;01000;SP;R;;;SABARA;HIGIENOPOLIS;;318;318;318;318;6;34
1240000;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;0;0;99999999;0;0;15
1240001;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;0;0;0;99999999;0;240
1240010;01000;SP;R;;;RIO DE JANEIRO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1240020;01000;SP;R;;;PERNAMBUCO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1240030;01000;SP;R;;;ARACAJU;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1240900;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;26;26;26;26;6;34
1240901;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;43;43;43;43;6;34
1240902;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;416;416;416;416;6;34
1240904;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;554;554;554;554;6;34
1240905;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;598;598;598;598;6;34
1240906;01000;SP;R;;;MARANHAO;HIGIENOPOLIS;;629;629;629;629;6;34
1241000;01000;SP;R;;;PIAUI;HIGIENOPOLIS;;0;0;99999999;0;0;15
1241001;01000;SP;R;;;PIAUI;HIGIENOPOLIS;;0;0;0;99999999;0;240
1241010;01000;SP;PC;;;VILABOIM;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1241020;01000;SP;R;BARAO;;DE BOCAINA;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1241030;01000;SP;R;;;TINHORAO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1241040;01000;SP;R;DR;;JOSE PEREIRA DE QUEIROS;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1241902;01000;SP;R;;;PEDRO ALCIATI;HIGIENOPOLIS;;1080;1080;1080;1080;6;34
1241903;01000;SP;R;;;PEDRO ALCIATI;HIGIENOPOLIS;;1246;1246;1246;1246;6;34
1242000;01000;SP;R;;;ALAGOAS;HIGIENOPOLIS;;0;0;99999999;0;0;15
1242001;01000;SP;R;;;ALAGOAS;HIGIENOPOLIS;;0;0;0;99999999;0;240
1242010;01000;SP;R;;;ARMANDO PENTEADO;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1242020;01000;SP;R;;;ITATIARA;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1242030;01000;SP;PC;;;BUENOS AIRES;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1242040;01000;SP;PC;;;SCHMUEL IOSEF AGNON;HIGIENOPOLIS;;0;0;99999999;99999999;0;17
1242901;01000;SP;VIA;;DE;PEDESTRE NAGOIA;HIGIENOPOLIS;;475;475;475;475;6;34
1242902;01000;SP;VIA;;DE;PEDESTRE NAGOIA;HIGIENOPOLIS;;903;903;903;903;6;34
1243000;01000;SP;R;;;SERGIPE;CONSOLACAO;;0;0;99999999;0;0;15
1243001;01000;SP;R;;;SERGIPE;CONSOLACAO;;0;0;0;99999999;0;240
1243002;01000;SP;PC;;;UNIVERSIDADE MACKENZIE;CONSOLACAO;;0;0;99999999;99999999;0;17
1243010;01000;SP;R;;;CEARA;CONSOLACAO;;0;0;99999999;99999999;0;17
1243020;01000;SP;R;;;PARA;CONSOLACAO;;0;0;99999999;99999999;0;17
1243030;01000;SP;R;;;AVARE;CONSOLACAO;;0;0;99999999;99999999;0;17
1243040;01000;SP;PC;;;FARIAS BRITO;CONSOLACAO;;0;0;99999999;99999999;0;17
1243050;01000;SP;PC;;;GARCIA REDONDO;CONSOLACAO;;0;0;99999999;99999999;0;17
1243060;01000;SP;VE;;;CAIAPITANGA;CONSOLACAO;;0;0;99999999;99999999;0;17
1243070;01000;SP;VILA;;;CUNHAQUEBA;CONSOLACAO;;0;0;99999999;99999999;0;17
1243080;01000;SP;VILA;;;JAGUARUBA;CONSOLACAO;;0;0;99999999;99999999;0;17
